tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0398375,Rumor Has It...,actor,6.0,Richard Jenkins,97,"Village Roadshow Pictures, Section Eight, Spring Creek Productions, Warner Bros.",0
tt0408839,The Heartbreak Kid,actor,6.0,Roy Jenkins,116,"Conundrum Entertainment, Davis Entertainment, DreamWorks Pictures, Radar Pictures",1
tt0327597,Coraline,producer,8.0,Claire Jennings,100,"Focus Features, Laika Entertainment",1
tt0432267,The Cutter,actor,5.0,Todd Jensen,92,"Nu Image Films, North by Northwest Entertainment, Millennium Films",-1
tt0126029,Shrek,director,8.0,Vicky Jenson,90,"DreamWorks SKG, Pacific Data Images (PDI), DreamWorks Animation",7
tt0227005,Made,actress,6.0,Jenteal,95,Artisan Entertainment,0
tt0239986,Sidewalks of New York,actor,6.0,Timothy Jerome,108,Paramount Classics,1
tt0457510,Nacho Libre,actor,6.0,Héctor Jiménez,92,"Paramount Pictures, Nickelodeon Movies, Black & White Productions",1
tt0317132,Because of Winn-Dixie,actress,6.0,Courtney Jines,106,Twentieth Century Fox Film Corporation,1
tt0475290,"Hail, Caesar!",actress,6.0,Scarlett Johansson,106,"Universal Pictures, Mike Zoss Productions, Working Title Films",1
tt0399201,The Island,actress,7.0,Scarlett Johansson,136,"DreamWorks SKG, Warner Bros., Parkes/MacDonald Productions",0
tt0339642,Daltry Calhoun,actor,5.0,Johnny Knoxville,100,,-1
tt0322802,Jackass: The Movie,self,7.0,Johnny Knoxville,85,"Paramount Pictures, MTV Films, Dickhouse Productions, Lynch Siderow Productions",11
tt0365125,A Dirty Shame,actor,5.0,Johnny Knoxville,89,"Fine Line Features, Killer Films, John Wells Productions, This Is That Productions",0
tt0120912,Men in Black II,actor,6.0,Johnny Knoxville,88,"Columbia Pictures, Amblin Entertainment, Columbia Pictures Corporation, Parkes+MacDonald Image Nation",2
tt0377818,The Dukes of Hazzard,actor,5.0,Johnny Knoxville,104,"Village Roadshow Pictures, Gerber Pictures, Warner Bros., WV Films III",1
tt0322802,Jackass: The Movie,writer,7.0,Johnny Knoxville,85,"Paramount Pictures, MTV Films, Dickhouse Productions, Lynch Siderow Productions",11
tt0351977,Walking Tall,actor,6.0,Johnny Knoxville,86,"Metro-Goldwyn-Mayer (MGM), Mandeville Films, WWE Studios, Hyde Park Entertainment, Burke/Samples/Foster Productions, Cub Eight Productions",0
tt0246464,Big Trouble,actor,6.0,Johnny Knoxville,85,Touchstone Pictures,0
tt0255819,Baby Boy,actress,7.0,A.J. Johnson,130,"Columbia Pictures, New Deal Productions",0
tt0265632,Recess: School's Out,actress,7.0,Ashley Johnson,82,"Walt Disney Television Animation, Disney Toon Studio",3
tt0275022,Crossroads,actress,4.0,Beverly Johnson,93,"Paramount Pictures, MTV Films",4
tt0257076,S.W.A.T.,director,6.0,Clark Johnson,117,"Original Film, Columbia Pictures Corporation, Camelot Pictures, Chris Lee Productions, Illusion Entertainment",0
tt0323531,Out for a Kill,actor,3.0,Corey Johnson,90,,-1
tt0209163,The Mummy Returns,actor,6.0,Dwayne Johnson,130,"Universal Pictures, Alphaville Films, Imhotep Productions",3
tt0377471,Be Cool,actor,6.0,Dwayne Johnson,118,"Double Feature Films, Jersey Films, Nina Saxon Film Design, Metro-Goldwyn-Mayer (MGM)",0
tt0421206,Gridiron Gang,actor,7.0,Dwayne Johnson,125,Columbia Pictures,0
tt0327850,The Rundown,actor,7.0,Dwayne Johnson,104,"Columbia Pictures, Universal Pictures, Strike Entertainment, WWE Studios, Misher Films, IM3 Entertainment",0
tt0351977,Walking Tall,actor,6.0,Dwayne Johnson,86,"Metro-Goldwyn-Mayer (MGM), Mandeville Films, WWE Studios, Hyde Park Entertainment, Burke/Samples/Foster Productions, Cub Eight Productions",0
tt0457530,The Work and the Glory II: American Zion,actor,6.0,Eric Johnson,100,,0
tt0460611,The Work and the Glory III: A House Divided,actor,6.0,Eric Johnson,89,,0
tt0349903,Ocean's Twelve,writer,7.0,George Clayton Johnson,125,"Village Roadshow Pictures, Section Eight, Jerry Weintraub Productions, Warner Bros., WV Films III",2
tt0296572,The Chronicles of Riddick,cinematographer,7.0,Hugh Johnson,119,"One Race Films, Radar Pictures",0
tt0268200,Brigham City,actor,7.0,Jeff Johnson,119,Main Street Movie Company,0
tt0475293,High School Musical,casting_director,6.0,Jeff Johnson,98,Disney Channel,-1
tt0201394,The Shrink Is In,writer,5.0,Joanna Johnson,92,,-1
tt0421239,Red Eye,actress,7.0,Laura Johnson,85,"DreamWorks SKG, Craven-Maddalena Films, BenderSpink",1
tt0179098,Moonlight Mile,producer,7.0,Mark Johnson,117,"Punch Productions, Touchstone Pictures, Hyde Park Entertainment, Reveal Entertainment, Gran Via",0
tt0280460,The Banger Sisters,producer,6.0,Mark Johnson,98,Fox Searchlight Pictures,-1
tt0287978,Daredevil,writer,5.0,Mark Steven Johnson,103,"Twentieth Century Fox Film Corporation, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Marvel Enterprises",1
tt0287978,Daredevil,director,5.0,Mark Steven Johnson,103,"Twentieth Century Fox Film Corporation, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Marvel Enterprises",1
tt0121164,Corpse Bride,director,7.0,Mike Johnson,77,"Warner Bros., Tim Burton Productions, Laika Entertainment, Patalex Productions",1
tt0315824,The Big Bounce,actor,5.0,Pete Johnson,88,"Shangri-La Entertainment, Material, Taormina Productions",0
tt0345551,Latter Days,actress,7.0,Rebekah Johnson,107,TLA Releasing,0
tt0146316,Lara Croft: Tomb Raider,actor,6.0,Richard Johnson,100,"Paramount Pictures, Toho-Towa, Mutual Film Company, Lawrence Gordon Productions, British Broadcasting Corporation (BBC), Marubeni, Eidos Interactive",1
tt0458339,Captain America: The First Avenger,cinematographer,7.0,Shelly Johnson,124,"Paramount Pictures, Marvel Studios",1
tt0405325,Sky High,cinematographer,6.0,Shelly Johnson,100,"Walt Disney Pictures, Gunn Films, Max Stronghold Productions Inc.",1
tt0163025,Jurassic Park III,cinematographer,6.0,Shelly Johnson,92,"Universal Studios, Amblin Entertainment",2
tt0377091,Mean Creek,producer,7.0,Susan Johnson,90,Whitewater Films,0
tt0327084,Over the Hedge,director,7.0,Tim Johnson,83,"Pacific Data Images (PDI), DreamWorks Animation",3
tt0165982,Sinbad: Legend of the Seven Seas,director,7.0,Tim Johnson,86,DreamWorks Animation,0
tt0430770,The Women,producer,5.0,Bill Johnson,114,New Line Cinema,2
tt0473024,Crossover,actor,2.0,William L. Johnson,95,"360 Pictures, Dribble Productions, Platinum Equity",0
tt0416449,300,writer,8.0,Kurt Johnstad,117,"Virtual Studios, Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Warner Bros., Nimar Studios, Cruel and Unusual Films",5
tt0329717,Hollywood Homicide,casting_director,5.0,Ed Johnston,116,"Columbia Pictures, Revolution Studios",0
tt0297120,Firestarter: Rekindled,actor,5.0,John Dennis Johnston,82,"USA Films, Traveler's Rest Films, USA Cable Network",-1
tt0409034,Marilyn Hotchkiss' Ballroom Dancing & Charm School,actress,7.0,Teresa Johnston,103,Shoreline Entertainment,-1
tt0473024,Crossover,actor,2.0,Wesley Jonathan,95,"360 Pictures, Dribble Productions, Platinum Equity",0
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,casting_director,7.0,Allison Jones,108,"Columbia Pictures, Apatow Productions",1
tt0305669,Bringing Down the House,actor,6.0,Angus T. Jones,105,"Hyde Park Films, Touchstone Pictures",5
tt0265662,The Rookie,actor,7.0,Angus T. Jones,127,"Walt Disney Pictures, Gran Via Productions, 98 MPH Productions",2
tt0368447,The Village,actress,7.0,Cherry Jones,108,"Scott Rudin Productions, Touchstone Pictures, Blinding Edge Pictures",3
tt0286106,Signs,actress,7.0,Cherry Jones,106,"Kennedy/Marshall Company, The, Touchstone Pictures, Blinding Edge Pictures",4
tt0279778,Divine Secrets of the Ya-Ya Sisterhood,actress,6.0,Cherry Jones,116,"All Girl Productions, Gaylord Productions",-1
tt0167190,Hellboy,actor,7.0,Doug Jones,122,"Columbia Pictures, Revolution Studios, Dark Horse Entertainment, Lawrence Gordon Productions, Starlite Films",0
tt0268126,Adaptation.,actor,8.0,Doug Jones,115,"Beverly Detroit, Propaganda Films, Clinica Estetico, Intermedia, Good Machine, Magnet Productions",0
tt0362227,The Terminal,actor,7.0,Eddie Jones,128,"DreamWorks SKG, Amblin Entertainment, Parkes/MacDonald Productions",2
tt0298203,8 Mile,actor,7.0,Evan Jones,110,"Imagine Entertainment, Mikona Productions GmbH & Co. KG",4
tt0339412,Mr. 3000,actor,6.0,Evan Jones,104,Touchstone Pictures,0
tt0368447,The Village,actor,7.0,John Christopher Jones,108,"Scott Rudin Productions, Touchstone Pictures, Blinding Edge Pictures",3
tt0420087,A Prairie Home Companion,actor,7.0,L.Q. Jones,105,"River Road Entertainment, GreeneStreet Films, Picturehouse Entertainment, Sandcastle 5 Productions, Prairie Home Productions",-1
tt0215135,Route 666,actor,4.0,L.Q. Jones,86,Lions Gate Films,-1
tt0462519,School for Scoundrels,editor,6.0,Leslie Jones,100,Dimension Films,0
tt0191133,The Fighting Temptations,producer,6.0,Loretha C. Jones,123,Paramount Pictures,1
tt0239949,Say It Isn't So,actor,5.0,Orlando Jones,95,"Twentieth Century Fox Film Corporation, Conundrum Entertainment, Say It Isn't So Productions",-1
tt0303933,Drumline,actor,6.0,Orlando Jones,118,Fox 2000 Pictures,1
tt0251075,Evolution,actor,6.0,Orlando Jones,101,"DreamWorks SKG, Columbia Pictures Corporation, Montecito Picture Company, The",0
tt0326769,Biker Boyz,actor,5.0,Orlando Jones,110,DreamWorks Pictures,0
tt0361841,Little Black Book,actress,5.0,Rashida Jones,107,"Revolution Studios, Blue Star Pictures",0
tt0369339,Collateral,actor,8.0,Richard T. Jones,120,"Paramount Pictures, DreamWorks SKG, Parkes/MacDonald Productions, Edge City",2
tt0420609,Infamous,actor,7.0,Toby Jones,110,"Killer Films, Longfellow Pictures, Warner Independent Pictures (WIP), Jack and Henry Productions Inc.",0
tt0418753,Inside Deep Throat,self,7.0,Erica Jong,89,,0
tt0382077,Hide and Seek,production_designer,6.0,Steven J. Jordan,101,"Twentieth Century Fox Film Corporation, Fox 2000 Pictures, Josephson Entertainment, MBC Beteiligungs Filmproduktion",3
tt0402022,Æon Flux,actor,5.0,Paterson Joseph,93,"Paramount Pictures, Lakeshore Entertainment, MTV Films, Colossal Pictures, Valhalla Motion Pictures, MTV Productions",0
tt0382077,Hide and Seek,producer,6.0,Barry Josephson,101,"Twentieth Century Fox Film Corporation, Fox 2000 Pictures, Josephson Entertainment, MBC Beteiligungs Filmproduktion",3
tt0461770,Enchanted,producer,7.0,Barry Josephson,107,"Walt Disney Pictures, Josephson Entertainment, Andalasia Productions, Right Coast Productions",3
tt0277895,Mickey,actor,7.0,Mark Joy,105,,0
tt0426592,Superhero Movie,actor,5.0,Robert Joy,75,Dimension Films,0
tt0230838,Sweet November,actor,7.0,Robert Joy,119,"Bel Air Entertainment, Warner Bros.",0
tt0281686,Bubba Ho-Tep,actress,7.0,Ella Joyce,92,"MGM, Silver Sphere Corporation",-1
tt0358082,Robots,producer,6.0,William Joyce,91,"Blue Sky Studios, Twentieth Century Fox Animation",2
tt0287717,Spy Kids 2: Island of Lost Dreams,actor,5.0,Mike Judge,100,Dimension Films,2
tt0338459,Spy Kids 3: Game Over,actor,4.0,Mike Judge,84,Dimension Films,4
tt0264761,Kissing Jessica Stein,actress,7.0,Heather Juergensen,97,"Fox Searchlight Pictures, Eden Wurmfeld Films, Cineric, Michael Alden Productions, Brad Zions Films",9
tt0278504,Insomnia,composer,7.0,David Julyan,118,"Section Eight, Alcon Entertainment, Witt/Thomas Productions",1
tt0452694,The Time Traveler's Wife,actress,7.0,Esther Jun,107,"New Line Cinema, Plan B Entertainment, Nick Wechsler Productions, Internationale Scarena Filmproduktionsgesellschaft 2",1
tt0277371,Not Another Teen Movie,actor,6.0,Eric Jungmann,89,"Original Film, Columbia Pictures Corporation, Neal H. Moritz Productions",3
tt0246578,Donnie Darko,producer,8.0,Nancy Juvonen,113,"Pandora Cinema, Twentieth Century Fox Film Corporation, Flower Films, Adam Fields Productions",0
tt0365737,Syriana,producer,7.0,Georgia Kacandes,128,"Section Eight, Warner Bros., Participant Media, FilmWorks, 4M, MID Foundation",0
tt0212720,A.I. Artificial Intelligence,editor,7.0,Michael Kahn,146,"DreamWorks SKG, Amblin Entertainment, Stanley Kubrick Productions, Warner Bros.",1
tt0473075,Prince of Persia: The Sands of Time,editor,7.0,Michael Kahn,116,"Walt Disney Pictures, Jerry Bruckheimer Films",1
tt0362227,The Terminal,editor,7.0,Michael Kahn,128,"DreamWorks SKG, Amblin Entertainment, Parkes/MacDonald Productions",2
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,editor,6.0,Michael Kahn,122,"Lucasfilm, Paramount Pictures",3
tt0407304,War of the Worlds,editor,7.0,Michael Kahn,117,"Paramount Pictures, DreamWorks SKG, Cruise/Wagner Productions, Amblin Entertainment",3
tt0264464,Catch Me If You Can,editor,8.0,Michael Kahn,141,"Kemp Company, Splendid Pictures, Parkes/MacDonald Productions",5
tt0377471,Be Cool,editor,6.0,Sheldon Kahn,118,"Double Feature Films, Jersey Films, Nina Saxon Film Design, Metro-Goldwyn-Mayer (MGM)",0
tt0251075,Evolution,editor,6.0,Sheldon Kahn,101,"DreamWorks SKG, Columbia Pictures Corporation, Montecito Picture Company, The",0
tt0238380,Equilibrium,actor,7.0,Christian Kahrmann,107,"Dimension Films, Blue Tulip Productions",0
tt0166110,Bones,actor,4.0,Khalil Kain,96,New Line Cinema,0
tt0220506,Halloween: Resurrection,actress,4.0,Bianca Kajlich,90,Dimension Films,1
tt0286106,Signs,actress,7.0,Patricia Kalember,106,"Kennedy/Marshall Company, The, Touchstone Pictures, Blinding Edge Pictures",4
tt0343996,The Lost City,production_designer,7.0,Waldemar Kalinowski,144,Lions Gate Films,0
tt0275022,Crossroads,production_designer,4.0,Waldemar Kalinowski,93,"Paramount Pictures, MTV Films",4
tt0382943,Return to Sleepaway Camp,editor,4.0,Ron Kalish,86,"Go2sho, Return to Sleepaway corp.",-1
tt0443431,Another Gay Movie,writer,5.0,Tim Kaltenecker,92,"TLA Releasing, Luna Filmproduktion",0
tt0380277,The Cookout,composer,4.0,Camara Kambon,97,Cookout Productions,0
tt0449086,Dominion: Prequel to the Exorcist,actor,5.0,Antonie Kamerling,117,Morgan Creek Productions,0
tt0425598,Dave Chappelle's Block Party,self,7.0,Big Daddy Kane,103,Yari Film Group,2
tt0337656,Keep Your Distance,actor,5.0,Christian Kane,94,"Lunacy Unlimited Productions, Blue & Grey Film Ventures",-1
tt0472033,9,actor,7.0,Tom Kane,79,"Focus Films, Starz Animation, Relativity Media, Tim Burton Productions, Arc Productions",0
tt0289408,The Powerpuff Girls Movie,actor,7.0,Tom Kane,73,"Warner Bros. Pictures, Warner Bros. Animation, Cartoon Network Studios",0
tt0282120,The Wild Thornberrys,actor,6.0,Tom Kane,85,"Paramount Pictures, Nickelodeon Movies, Paramount Animation",-1
tt0298744,Auto Focus,actor,7.0,Lyle Kanouse,105,"Sony Pictures Classics, Propaganda Films, Good Machine",0
tt0438097,Ice Age: The Meltdown,casting_director,7.0,Christian Kaplan,91,"Blue Sky Studios, Twentieth Century Fox Animation",7
tt0367089,The Squid and the Whale,actor,7.0,Matthew Kaplan,81,"Destination Films, Samuel Goldwyn Films, Sony Pictures International",6
tt0470982,Air Buddies,actress,5.0,Irene Karas Loeper,80,,-1
tt0454921,The Pursuit of Happyness,actor,8.0,James Karen,117,"Columbia Pictures Corporation, Escape Artists, Relativity Media, Overbrook Entertainment",4
tt0470982,Air Buddies,actor,5.0,Richard Karn,80,,-1
tt0249516,Foodfight!,director,1.0,Lawrence Kasanoff,91,"Threshold Entertainment, Lions Gate Family Entertainment",0
tt0473709,The TV Set,producer,7.0,Jake Kasdan,88,,0
tt0473709,The TV Set,writer,7.0,Jake Kasdan,88,,0
tt0290212,Full Frontal,actor,5.0,Nicky Katt,101,"Miramax Films, Populist Pictures, Monophonic Inc.",0
tt0278504,Insomnia,actor,7.0,Nicky Katt,118,"Section Eight, Alcon Entertainment, Witt/Thomas Productions",1
tt0476964,The Brave One,actor,7.0,Nicky Katt,122,"Village Roadshow Pictures, Silver Pictures, Warner Bros.",0
tt0361500,Delgo,actor,4.0,Chris Kattan,94,"Fathom Studios, Electric Eye Entertainment Corporation",-1
tt0249516,Foodfight!,actor,1.0,Chris Kattan,91,"Threshold Entertainment, Lions Gate Family Entertainment",0
tt0250310,Corky Romano,actor,5.0,Chris Kattan,86,"Robert Simonds Productions, Touchstone Pictures",1
tt0166276,Monkeybone,actor,5.0,Chris Kattan,93,"Twentieth Century Fox Film Corporation, 1492 Pictures, Twitching Image Studio",0
tt0279493,Undercover Brother,actor,6.0,Chris Kattan,86,Universal Pictures,0
tt0443489,Dreamgirls,editor,7.0,Virginia Katz,130,"Paramount Pictures, DreamWorks SKG, Laurence Mark Productions",1
tt0317303,Daddy Day Care,actor,6.0,Jonathan Katz,92,"Columbia Pictures, Revolution Studios, Davis Entertainment",1
tt0457275,Altered,actor,6.0,Adam Kaufman,88,"Rogue Pictures, Haxan Entertainment",-1
tt0300051,Jersey Girl,casting_director,6.0,Avy Kaufman,102,"Miramax Films, Beverly Detroit, View Askew Productions, Close Call Films",0
tt0404030,Everything Is Illuminated,casting_director,7.0,Avy Kaufman,106,"Stillking Films, Warner Independent Pictures (WIP), Big Beach Films, Telegraph Films",0
tt0365737,Syriana,casting_director,7.0,Avy Kaufman,128,"Section Eight, Warner Bros., Participant Media, FilmWorks, 4M, MID Foundation",0
tt0333766,Garden State,casting_director,7.0,Avy Kaufman,102,"Fox Searchlight Pictures, Double Feature Films, Jersey Films, Camelot Pictures, Large's Ark Productions",9
tt0433442,The Return,casting_director,5.0,Avy Kaufman,85,"Rogue Pictures, Intrepid Pictures, Biscayne Pictures, Raygun Productions, Rosey Film Productions LLC",0
tt0446046,Take the Lead,casting_director,7.0,Avy Kaufman,118,"New Line Cinema, Tiara Blu Films",0
tt0252503,Heist,casting_director,7.0,Avy Kaufman,109,"Epsilon Motion Pictures, Franchise Pictures, Indelible Pictures, Linson Entertainment, Art Linson Productions, Morgan Creek Productions, Stolen Film Productions",-1
tt0270288,Confessions of a Dangerous Mind,writer,7.0,Charlie Kaufman,113,"Miramax Films, Allied Filmmakers, Mad Chance",0
tt0268126,Adaptation.,writer,8.0,Charlie Kaufman,115,"Beverly Detroit, Propaganda Films, Clinica Estetico, Intermedia, Good Machine, Magnet Productions",0
tt0338188,The Missing,writer,7.0,Ken Kaufman,137,"Columbia Pictures, Imagine Entertainment, Revolution Studios, Daniel Ostroff Productions",-1
tt0316187,LolliLove,actor,6.0,Lloyd Kaufman,64,,-1
tt0357470,The Battle of Shaker Heights,actor,6.0,Billy Kay,79,"Miramax Films, LivePlanet",-1
tt0242587,L.I.E.,actor,7.0,Billy Kay,97,,1
tt0329575,Seabiscuit,actor,7.0,James Keane,140,"Universal Pictures, Spyglass Entertainment, The Kennedy/Marshall Company, DreamWorks Pictures, Touchstone Pictures",0
tt0367652,Deuce Bigalow: European Gigolo,actor,5.0,Charles Keating,83,"Columbia Pictures Corporation, Out of the Blue... Entertainment, Happy Madison Productions",0
tt0416891,The Kid & I,actress,5.0,Arielle Kebbel,93,,-1
tt0367085,Soul Plane,actress,5.0,Arielle Kebbel,86,Metro-Goldwyn-Mayer (MGM),0
tt0433386,The Grudge 2,actress,5.0,Arielle Kebbel,102,"Columbia Pictures Corporation, Ghost House Pictures, Vertigo Entertainment",0
tt0436058,American Pie Presents: Band Camp,actress,5.0,Arielle Kebbel,87,Rogue Pictures,-1
tt0425600,"Sorry, Haters",actor,6.0,Abdellatif Kechiche,83,"Independent Film Channel (IFC), Q-Dog Music Television, IFC Productions, InDigEnt (Independent Digital Entertainment)",-1
tt0265349,The Mothman Prophecies,writer,6.0,John A. Keel,119,Lakeshore Entertainment,0
tt0377749,Dead Birds,production_designer,6.0,Leslie Keel,91,"Silver Nitrate Pictures, Dead Birds Films",-1
